iyear,property,country,attacktype1,targtype1,weaptype1
2016,1,92,7,14,5
2016,0,4,9,4,13
2016,0,4,9,4,13
2016,1,60,3,3,6
2016,0,4,9,3,13
2016,0,182,9,4,13
2016,0,19,3,14,6
2016,1,160,2,2,5
2016,0,4,9,14,13
2016,0,4,9,14,13
2016,1,182,3,4,6
2016,-9,153,3,14,6
2016,0,153,6,8,13
2016,0,37,6,14,5
2016,0,4,1,14,5
2016,0,4,2,14,5
2016,0,195,6,14,5
2016,-9,95,3,1,6
2016,-9,95,3,1,6
2016,1,95,3,4,6
2016,1,95,3,1,6
2016,0,95,3,14,6
2016,0,60,2,2,5
2016,1,60,4,1,13
2016,0,4,3,14,6
2016,1,4,3,4,6
2016,1,4,3,4,6
2016,-9,4,3,4,6
2016,1,92,7,3,5
2016,1,153,3,4,6
2016,-9,106,3,4,6
2016,1,4,7,3,8
2016,1,92,7,19,8
2016,1,123,1,14,6
2016,1,182,3,6,6
2016,-9,153,3,2,6
2016,1,1004,2,14,5
2016,0,138,6,21,13
2016,0,137,1,22,5
2016,0,4,9,4,13
2016,0,60,2,14,5
2016,0,60,2,14,5
2016,-9,6,3,4,6
2016,1,228,3,14,6
2016,1,228,3,14,6
2016,1,228,3,14,6
2016,1,209,3,4,6
2016,-9,95,3,17,6
2016,-9,95,3,14,6
2016,-9,95,3,14,6
2016,1,95,3,14,6
2016,-9,95,3,14,6
2016,0,95,9,14,13
2016,-9,95,3,14,6
2016,0,173,3,20,6
2016,1,155,2,19,5
2016,-9,228,3,4,6
2016,0,228,3,14,6
2016,0,167,2,3,5
2016,1,4,3,4,6
2016,1,229,7,4,8
2016,-9,95,3,3,6
2016,-9,95,3,4,6
2016,1,95,3,15,6
2016,-9,209,1,14,5
2016,1,4,3,3,6
2016,0,4,2,4,5
2016,-9,4,9,4,13
2016,-9,167,2,3,6
2016,-9,138,3,3,6
2016,-9,138,3,3,6
2016,-9,138,3,3,6
2016,0,160,1,2,5
2016,-9,205,1,2,5
2016,-9,200,3,8,6
2016,0,110,2,4,5
2016,-9,228,3,20,6
2016,0,4,9,3,13
2016,1,123,3,4,6
2016,0,4,2,4,5
2016,0,4,9,14,13
2016,0,228,3,4,6
2016,1,217,7,15,8
2016,0,228,2,4,5
2016,1,228,3,14,6
2016,1,95,3,2,6
2016,-9,95,3,1,6
2016,-9,95,3,14,6
2016,0,95,9,17,13
2016,-9,182,3,14,6
2016,0,60,3,3,6
2016,0,60,3,3,6
2016,1,173,3,3,6
2016,-9,228,9,4,13
2016,-9,228,3,4,6
2016,0,4,2,3,5
2016,1,4,3,3,6
2016,1,92,2,2,6
2016,1,4,3,14,6
2016,0,153,3,3,6
2016,0,209,2,4,6
2016,1,209,7,1,8
2016,0,123,3,7,6
2016,0,94,2,4,6
2016,1,4,8,10,9
2016,-9,200,3,4,6
2016,1,229,2,14,5
2016,0,147,6,14,5
2016,1,1004,6,19,6
2016,1,34,2,1,6
2016,0,173,3,1,6
2016,0,113,2,2,5
2016,0,92,6,1,5
2016,-9,160,1,14,5
2016,0,113,6,14,5
2016,-9,200,2,4,6
2016,-9,200,2,4,6
2016,-9,200,2,4,6
2016,-9,200,3,14,6
2016,0,228,2,14,5
2016,-9,95,3,14,6
2016,-9,95,3,1,6
2016,0,95,3,20,6
2016,1,95,2,3,5
2016,1,95,3,2,6
2016,-9,4,2,15,6
2016,0,153,2,14,5
2016,0,60,6,14,5
2016,0,60,6,14,13
2016,0,153,6,2,5
2016,-9,182,2,4,6
2016,-9,4,9,3,13
2016,-9,4,9,3,13
2016,-9,4,9,3,13
2016,-9,4,9,4,13
2016,-9,4,9,14,13
2016,0,228,6,14,13
2016,1,228,3,14,6
2016,1,228,3,14,6
2016,1,228,3,14,6
2016,1,228,3,14,6
2016,0,173,3,14,6
2016,-9,95,3,14,6
2016,-9,95,3,14,6
2016,0,209,1,14,5
2016,1,92,3,3,6
2016,1,198,7,15,8
2016,-9,4,3,3,6
2016,-9,4,9,3,13
2016,-9,4,9,3,13
2016,-9,4,3,20,6
2016,1,78,3,3,6
2016,1,92,3,19,6
2016,1,92,3,19,6
2016,1,92,3,19,6
2016,-9,200,3,8,6
2016,1,147,2,14,5
2016,0,209,3,8,6
2016,1,200,3,1,6
2016,0,209,3,20,6
2016,0,160,1,2,5
2016,0,92,2,3,9
2016,-9,4,2,15,5
2016,0,4,2,14,5
2016,0,4,9,14,13
2016,0,4,2,4,5
2016,0,123,2,4,5
2016,0,138,2,4,5
2016,0,173,3,20,6
2016,-9,228,3,20,6
2016,1,4,3,9,6
2016,1,147,1,3,5
2016,1,4,6,3,5
2016,0,217,3,3,6
2016,1,228,6,14,5
2016,1,147,3,19,6
2016,-9,95,3,14,6
2016,1,95,3,14,6
2016,0,95,3,14,6
2016,1,95,3,3,6
2016,0,95,6,14,9
2016,1,95,3,17,6
2016,0,95,3,14,6
2016,-9,4,3,15,6
2016,1,205,3,14,6
2016,-9,182,3,4,6
2016,0,4,6,3,13
2016,0,4,2,4,5
2016,1,78,3,2,6
2016,0,92,2,14,5
2016,0,33,2,4,5
2016,0,95,9,1,13
2016,0,95,9,4,13
2016,0,209,2,4,5
2016,0,209,3,20,6
2016,0,182,6,14,5
2016,0,182,6,14,9
2016,0,209,3,20,6
2016,0,138,2,4,5
2016,1,138,2,3,5
2016,-9,228,3,4,6
2016,1,41,2,14,5
2016,0,158,6,2,13
2016,0,173,3,14,6
2016,-9,200,3,14,6
2016,0,113,2,14,5
2016,-9,200,3,14,6
2016,-9,200,3,4,6
2016,1,137,2,14,5
2016,-9,95,3,14,6
2016,-9,95,3,1,6
2016,-9,95,3,4,6
2016,-9,95,3,14,6
2016,-9,95,3,14,6
2016,0,95,9,14,13
2016,1,153,3,9,6
2016,0,153,6,1,5
2016,-9,200,3,17,6
2016,1,200,3,8,6
2016,1,209,3,4,6
2016,1,93,3,14,6
2016,1,209,7,8,8
2016,-9,167,2,2,5
2016,0,60,6,15,5
2016,-9,182,2,4,5
2016,1,182,3,1,6
2016,1,4,1,2,6
2016,1,92,3,3,6
2016,0,160,1,2,5
2016,0,160,1,2,5
2016,1,182,3,4,6
2016,0,182,3,20,6
2016,1,182,3,1,6
2016,1,123,3,4,6
2016,0,153,2,3,5
2016,1,603,7,14,8
2016,1,147,3,21,6
2016,1,147,2,3,5
2016,1,92,1,2,5
2016,0,153,3,3,6
2016,1,4,7,10,5
2016,-9,4,2,10,5
2016,-9,4,9,3,13
2016,1,217,2,3,5
2016,0,60,2,4,6
2016,-9,92,2,3,5
2016,1,95,3,14,6
2016,-9,95,3,14,6
2016,-9,95,3,14,6
2016,0,113,2,2,5
2016,1,95,3,19,6
2016,-9,95,3,1,6
2016,-9,95,3,14,6
2016,1,95,3,4,6
2016,0,153,2,4,5
2016,0,153,3,4,6
2016,0,146,6,15,5
2016,-9,182,3,4,6
2016,1,209,3,4,6
2016,1,209,3,4,6
2016,1,209,3,4,6
2016,0,209,2,4,5
2016,0,209,9,4,13
2016,0,209,9,4,13
2016,1,209,3,1,6
2016,0,209,3,1,6
2016,1,228,3,14,6
2016,0,182,2,14,5
2016,0,60,9,4,13
2016,1,4,3,3,6
2016,-9,173,2,3,5
2016,1,147,3,21,6
2016,1,147,3,3,6
2016,0,147,2,3,5
2016,1,1004,7,4,8
2016,0,198,7,14,8
2016,0,195,6,14,13
2016,-9,200,2,14,6
2016,-9,200,3,4,6
2016,0,195,6,14,5
2016,1,137,2,2,5
2016,1,228,3,15,6
2016,0,228,2,14,5
2016,-9,95,3,14,6
2016,0,95,2,14,5
2016,-9,95,2,3,5
2016,0,153,2,4,5
2016,1,113,7,17,8
2016,1,95,3,17,6
2016,1,4,3,3,6
2016,0,182,1,2,6
2016,-9,182,3,4,6
2016,1,4,1,2,6
2016,0,92,3,14,6
2016,0,92,2,3,5
2016,1,217,7,1,8
2016,0,92,6,14,13
2016,1,95,3,14,6
2016,-9,160,1,2,5
2016,0,138,2,3,9
2016,-9,228,3,4,6
2016,-9,160,2,4,5
2016,1,41,2,14,5
2016,0,155,2,3,9
2016,0,153,2,3,5
2016,0,147,3,4,6
2016,1,147,2,14,5
2016,1,198,7,14,8
2016,-9,4,9,3,13
2016,1,147,2,3,5
2016,0,113,6,17,13
2016,0,228,6,10,13
2016,0,185,8,3,9
2016,0,214,6,2,13
2016,-9,228,2,4,5
2016,1,95,3,2,6
2016,0,95,3,17,6
2016,-9,95,3,14,6
2016,0,60,3,3,6
2016,1,60,3,4,6
2016,1,60,2,4,5
2016,0,60,3,4,6
2016,0,60,3,4,6
2016,0,95,9,3,13
2016,1,95,7,3,13
2016,-9,95,3,14,6
2016,0,95,3,4,6
2016,1,4,1,2,13
2016,1,4,3,14,6
2016,0,153,3,4,6
2016,1,228,3,14,6
2016,0,209,3,4,6
2016,0,153,2,4,5
2016,0,92,7,3,5
2016,1,217,7,14,8
2016,0,4,3,20,6
2016,0,209,1,2,5
2016,0,153,3,4,6
2016,0,603,6,14,5
2016,0,160,3,14,6
2016,1,182,2,4,5
2016,1,92,3,19,6
2016,0,95,6,14,5
2016,-9,102,3,17,6
2016,0,110,2,4,5
2016,0,75,2,14,9
2016,1,182,4,14,13
2016,1,92,8,1,8
2016,0,4,1,10,5
2016,1,147,7,14,5
2016,1,603,7,14,8
2016,-9,92,3,1,6
2016,-9,92,3,14,6
2016,1,4,3,14,6
2016,-9,4,3,14,6
2016,0,113,6,4,13
2016,1,147,2,14,5
2016,-9,4,3,4,6
2016,0,41,2,7,5
2016,-9,228,3,14,6
2016,-9,228,3,14,6
2016,1,228,3,14,6
2016,-9,153,3,15,6
2016,1,95,3,4,6
2016,0,95,2,4,5
2016,0,4,9,4,13
2016,0,4,9,6,13
2016,1,153,3,3,6
2016,0,146,3,3,6
2016,-9,104,2,3,5
2016,-9,182,2,4,6
2016,1,92,3,14,6
2016,-9,200,3,4,6
2016,1,92,7,3,5
2016,0,160,1,2,5
2016,0,92,1,14,5
2016,1,74,3,20,6
2016,0,4,3,20,6
2016,0,4,1,14,5
2016,1,147,2,3,5
2016,-9,147,6,4,6
2016,1,92,8,14,8
2016,0,160,1,3,5
2016,-9,200,2,14,6
2016,-9,200,2,4,6
2016,1,47,7,14,5
2016,0,113,6,14,5
2016,0,228,6,10,13
2016,1,153,2,14,5
2016,-9,60,2,4,6
2016,1,60,3,4,6
2016,0,95,3,14,6
2016,0,95,3,20,6
2016,-9,95,3,14,6
2016,-9,182,3,3,6
2016,-9,182,2,4,6
2016,0,228,2,14,5
2016,-9,228,3,14,6
2016,0,19,3,14,6
2016,0,153,3,14,6
2016,0,153,3,14,6
2016,0,41,6,14,5
2016,1,4,3,2,6
2016,0,95,9,17,13
2016,0,4,3,14,6
2016,1,147,2,14,5
2016,0,147,2,1,5
2016,1,195,6,14,5
2016,0,4,2,3,5
2016,0,88,1,14,5
2016,0,137,1,22,5
2016,0,137,9,22,13
2016,1,4,9,3,13
2016,0,4,2,4,5
2016,1,4,6,14,5
2016,1,4,1,3,6
2016,-9,95,3,4,6
2016,-9,95,3,14,6
2016,0,95,3,14,6
2016,0,95,3,14,6
2016,-9,95,3,17,6
2016,-9,173,3,4,6
2016,-9,173,3,4,6
2016,-9,173,3,4,6
2016,-9,173,3,4,6
2016,-9,173,3,4,6
2016,-9,173,3,4,6
2016,-9,173,3,4,6
2016,-9,173,3,4,6
2016,-9,173,3,4,6
2016,-9,173,3,4,6
2016,-9,173,3,4,6
2016,1,209,2,17,6
2016,-9,228,3,14,6
2016,0,155,2,3,9
2016,-9,209,3,14,6
2016,-9,209,3,14,6
2016,-9,228,3,14,6
2016,1,95,3,2,6
2016,1,95,3,2,6
2016,1,95,3,2,6
2016,0,228,6,14,13
2016,-9,92,2,4,6
2016,0,95,6,14,9
2016,0,160,1,2,5
2016,0,92,1,14,5
2016,0,160,2,14,5
2016,1,92,7,14,8
2016,0,92,2,2,5
2016,-9,1004,2,18,5
2016,0,195,6,15,5
2016,-9,200,3,1,6
2016,-9,200,3,4,6
2016,-9,200,3,4,6
2016,1,92,7,1,13
2016,1,95,3,4,6
2016,0,123,2,1,5
2016,1,95,7,15,13
2016,0,1004,6,14,5
2016,0,113,6,6,5
2016,1,160,2,4,6
2016,0,160,4,11,5
2016,1,45,3,21,6
2016,1,45,3,3,6
2016,1,45,3,21,6
2016,1,153,3,14,6
2016,1,95,3,4,6
2016,0,95,3,14,6
2016,-9,95,3,14,6
2016,0,95,3,14,6
2016,0,95,9,4,13
2016,0,95,9,17,13
2016,-9,228,2,4,5
2016,0,93,2,3,6
2016,-9,228,9,4,13
2016,-9,228,2,17,6
2016,-9,228,3,4,6
2016,1,153,3,17,6
2016,0,209,9,4,13
2016,-9,228,3,14,6
2016,1,95,3,4,6
2016,-9,95,3,4,6
2016,0,182,1,14,5
2016,0,603,2,14,5
2016,0,209,3,20,6
2016,0,92,3,20,6
2016,0,229,9,4,13
2016,0,4,9,4,13
2016,0,4,2,4,5
2016,-9,228,9,4,13
2016,-9,228,3,14,6
2016,-9,228,3,14,6
2016,-9,228,3,14,6
2016,-9,228,2,17,6
2016,-9,228,2,17,6
2016,-9,228,2,17,6
2016,-9,228,2,17,6
2016,-9,228,2,17,6
2016,-9,228,2,17,6
2016,-9,228,2,17,6
2016,-9,228,2,17,6
2016,-9,228,3,14,6
2016,-9,228,3,14,6
2016,-9,228,3,4,6
2016,-9,228,3,4,6
2016,-9,228,3,4,6
2016,-9,200,2,14,6
2016,-9,200,2,14,6
2016,0,95,6,14,9
2016,0,228,6,8,13
2016,0,160,3,21,6
2016,0,4,3,14,6
2016,0,95,3,1,6
2016,-9,95,3,1,6
2016,-9,95,3,14,6
2016,1,95,3,19,6
2016,-9,95,3,1,6
2016,0,95,3,14,6
2016,0,95,3,20,6
2016,1,95,1,17,6
2016,1,4,7,14,8
2016,1,60,3,3,6
2016,1,198,7,14,8
2016,1,4,3,15,6
2016,-9,60,2,13,5
2016,0,167,2,3,5
2016,1,209,7,8,8
2016,0,182,6,14,5
2016,0,92,3,3,6
2016,1,95,5,21,6
2016,-9,4,2,17,5
2016,1,95,3,2,6
2016,1,92,8,1,8
2016,-9,173,2,14,6
2016,1,173,2,14,6
2016,-9,173,2,14,6
2016,0,228,9,14,13
2016,0,228,9,14,13
2016,0,228,9,14,13
2016,0,228,9,14,13
2016,0,228,9,14,13
2016,0,228,9,14,13
2016,0,1004,9,4,13
2016,1,1004,2,2,6
2016,-9,137,2,19,5
2016,0,160,3,21,6
2016,0,4,2,4,5
2016,1,4,6,17,8
2016,0,95,9,14,13
2016,0,95,9,14,13
2016,0,95,6,14,5
2016,-9,95,3,1,6
2016,-9,95,3,1,6
2016,0,60,3,20,6
2016,0,60,3,4,6
2016,-9,60,1,4,5
2016,1,4,1,2,6
2016,1,4,3,14,6
2016,0,92,3,20,6
2016,-9,182,2,4,5
2016,1,153,5,16,6
2016,0,92,3,3,6
2016,0,92,3,20,6
2016,0,182,6,4,5
2016,-9,4,9,14,13
2016,0,95,6,14,5
2016,1,147,2,14,5
2016,0,92,6,14,5
2016,0,92,6,14,5
2016,0,96,3,20,6
2016,0,153,2,4,5
2016,-9,182,3,4,6
2016,1,209,3,3,6
2016,0,209,2,2,6
2016,-9,95,3,1,6
2016,-9,95,3,17,6
2016,-9,95,3,1,6
2016,0,95,3,4,6
2016,0,95,6,14,9
2016,1,95,6,14,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,95,3,20,6
2016,0,228,6,14,13
2016,-9,228,3,4,6
2016,1,228,3,13,6
2016,0,92,7,3,5
2016,-9,92,3,3,6
2016,0,167,3,3,6
2016,0,92,3,20,6
2016,0,4,3,20,6
2016,1,4,3,4,6
2016,0,95,3,14,6
2016,-9,37,3,14,6
2016,1,195,6,14,5
2016,1,173,3,14,6
2016,-9,173,3,14,6
2016,0,147,2,3,5
2016,-9,200,3,14,6
2016,-9,200,3,14,6
2016,1,153,5,3,6
2016,0,153,2,3,5
2016,0,153,2,2,5
2016,0,153,3,20,6
2016,1,45,3,21,6
2016,-9,205,2,14,5
2016,1,113,3,14,6
2016,1,205,3,1,6
2016,1,205,3,4,6
2016,-9,95,3,1,6
2016,-9,95,3,1,6
2016,0,95,3,4,6
2016,0,95,2,14,5
2016,0,182,1,2,5
2016,1,182,3,14,6
2016,0,60,3,20,6
2016,-9,92,1,2,5
2016,0,92,2,2,5
2016,1,92,2,14,8
2016,0,4,2,4,5
2016,0,4,9,3,13
2016,0,4,9,3,13
2016,0,123,2,19,5
2016,0,182,6,14,9
2016,-9,37,3,14,6
2016,0,95,9,14,13
2016,-9,95,3,19,6
2016,-9,95,3,20,6
2016,-9,95,3,20,6
2016,0,1004,6,8,5
2016,0,1004,6,8,5
2016,1,92,7,8,8
2016,1,92,7,8,8
2016,0,228,3,4,6
2016,0,228,9,17,13
2016,0,228,2,14,5
2016,1,4,2,3,5
2016,0,153,2,14,5
2016,-9,4,6,14,5
2016,1,182,3,4,6
2016,0,104,3,1,6
2016,0,60,2,4,5
2016,-9,95,3,14,6
2016,-9,95,3,1,6
2016,0,95,3,20,6
2016,-9,95,3,4,6
2016,-9,228,9,4,13
2016,-9,228,9,4,13
2016,-9,228,9,4,13
2016,-9,228,3,14,6
2016,0,153,3,3,6
2016,0,153,3,3,6
2016,0,173,2,3,5
2016,1,603,7,14,8
2016,-9,4,3,4,6
2016,1,209,3,4,6
2016,1,209,1,14,6
2016,1,209,3,14,6
2016,-9,19,2,3,5
2016,0,160,1,2,5
2016,1,92,6,14,9
2016,0,153,6,2,5
2016,0,92,2,2,5
2016,1,69,7,14,8
2016,1,147,3,21,6
2016,0,160,1,2,5
2016,1,160,1,2,5
2016,0,92,2,3,5
2016,1,92,7,8,8
2016,1,92,7,8,8
2016,0,160,6,14,5
2016,1,153,3,3,6
2016,0,153,3,20,6
2016,0,4,9,14,13
2016,-9,95,3,14,6
2016,-9,95,3,1,6
2016,-9,95,3,1,6
2016,-9,95,2,2,5
2016,1,95,3,1,6
2016,0,95,2,2,5
2016,0,95,6,14,13
2016,0,95,6,14,13
2016,0,95,9,14,13
2016,0,95,9,14,13
2016,0,95,9,3,13
2016,0,182,2,4,5
2016,1,93,3,20,6
2016,0,153,2,14,5
2016,1,4,3,14,6
2016,1,4,3,14,6
2016,0,160,1,2,5
2016,1,4,3,4,6
2016,0,4,9,3,13
2016,-9,4,3,14,6
2016,0,4,3,4,6
2016,-9,4,9,19,13
2016,-9,4,9,19,13
2016,-9,4,9,19,13
2016,1,167,7,1,8
2016,-9,209,3,3,6
2016,1,92,3,14,6
2016,0,209,3,14,6
2016,0,182,9,4,13
2016,1,228,3,11,6
2016,1,228,3,11,6
2016,0,92,6,14,9
2016,0,160,2,3,5
2016,0,214,6,14,13
2016,0,97,2,4,5
2016,0,228,6,3,5
2016,1,95,3,15,6
2016,1,95,7,14,8
2016,1,92,7,8,8
2016,-9,1004,2,19,5
2016,0,195,2,14,5
2016,1,195,2,14,5
2016,-9,200,3,14,6
2016,-9,200,3,14,6
2016,-9,200,3,14,6
2016,-9,228,2,4,5
2016,-9,167,1,2,5
2016,1,45,2,4,6
2016,0,173,3,14,6
2016,0,95,3,14,6
2016,-9,95,3,14,6
2016,0,95,3,14,6
2016,0,95,3,14,6
2016,1,228,3,17,6
2016,0,92,2,4,5
2016,0,92,3,3,6
2016,1,209,3,4,6
2016,-9,153,3,14,6
2016,1,153,7,15,8
2016,-9,209,3,4,6
2016,-9,209,3,4,6
2016,0,209,3,4,6
2016,1,209,3,21,6
2016,-9,182,2,4,6
2016,0,182,2,17,5
2016,0,104,2,4,9
2016,0,182,2,4,5
2016,0,205,2,2,5
2016,0,182,6,14,13
2016,1,41,2,14,5
2016,1,92,7,8,8
2016,1,147,2,14,5
2016,1,147,2,14,5
2016,1,147,1,2,5
2016,1,147,2,14,5
2016,0,95,3,14,6
2016,1,95,3,15,6
2016,0,95,6,14,13
2016,0,60,3,14,6
2016,0,60,3,20,6
2016,0,147,3,4,6
2016,0,4,6,14,9
2016,0,92,2,1,5
2016,0,160,2,4,5
2016,-9,200,2,8,6
2016,-9,200,2,14,6
2016,-9,200,2,16,6
2016,-9,200,2,4,6
2016,-9,200,2,4,6
2016,-9,200,3,19,6
2016,0,32,8,12,9
2016,0,228,2,4,5
2016,0,173,3,14,6
2016,0,60,3,20,6
2016,0,205,2,8,5
2016,1,153,3,14,6
2016,0,4,2,2,6
2016,-9,95,3,14,6
2016,-9,95,3,1,6
2016,-9,95,3,1,6
2016,1,95,3,17,6
2016,0,182,1,3,5
2016,-9,60,3,3,6
2016,0,160,3,2,6
2016,0,155,2,4,9
2016,0,92,3,4,6
2016,0,6,2,3,5
2016,0,92,2,4,5
2016,-9,182,2,4,6
2016,0,4,9,4,13
2016,1,4,3,4,6
2016,1,4,8,8,8
2016,0,92,6,14,5
2016,-9,19,3,8,6
2016,1,200,3,4,6
2016,1,200,3,4,6
2016,1,92,7,8,8
2016,1,147,3,21,6
2016,-9,200,3,14,6
2016,-9,200,3,4,6
2016,0,41,2,3,5
2016,0,41,9,7,13
2016,1,200,3,14,6
2016,1,200,3,14,6
2016,1,200,3,14,6
2016,1,200,3,14,6
2016,1,200,3,14,6
2016,1,200,3,14,6
2016,1,200,3,14,6
2016,0,137,6,14,5
2016,-9,92,3,3,6
2016,1,92,7,14,8
2016,0,92,2,2,5
2016,0,182,9,4,13
2016,0,147,2,3,5
2016,0,92,2,14,5
2016,1,113,3,14,6
2016,1,228,3,1,6
2016,1,60,3,4,6
2016,0,60,2,3,5
2016,0,60,2,3,5
2016,0,153,2,14,5
2016,1,4,1,3,6
2016,1,4,3,14,6
2016,-9,4,2,3,5
2016,0,153,3,20,6
2016,1,95,3,14,6
2016,-9,182,3,4,6
2016,0,4,3,14,6
2016,1,92,3,14,6
2016,0,155,2,14,5
2016,0,153,3,14,6
2016,-9,209,3,4,6
2016,-9,209,3,4,6
2016,0,182,6,14,13
2016,0,209,1,2,5
2016,0,147,3,14,6
2016,1,147,3,1,6
2016,1,147,7,21,13
2016,1,147,1,14,5
2016,0,205,2,2,5
2016,0,153,3,20,6
2016,-9,200,3,4,6
2016,-9,200,3,14,6
2016,-9,60,9,4,13
2016,0,60,2,3,5
2016,1,37,3,14,6
2016,1,92,7,8,8
2016,0,228,3,14,6
2016,-9,200,2,14,6
2016,-9,200,2,14,6
2016,-9,200,2,14,6
2016,-9,200,2,14,6
2016,1,113,7,21,11
2016,0,1004,6,7,5
2016,1,146,1,14,5
2016,0,92,2,1,5
2016,0,60,2,4,5
2016,1,60,3,3,6
2016,0,60,3,4,6
2016,1,95,3,1,6
2016,-9,95,3,1,6
2016,-9,95,3,14,6
2016,-9,95,3,1,6
2016,0,95,3,14,6
2016,0,95,6,4,13
2016,-9,182,3,4,6
2016,1,155,8,3,10
2016,1,4,3,14,6
2016,-9,209,3,14,6
2016,-9,209,3,4,6
2016,0,4,3,20,6
2016,1,209,2,3,6
2016,0,173,2,3,5
2016,1,182,2,4,6
2016,0,200,3,4,2
2016,-9,4,3,20,6
2016,0,4,3,3,6
2016,1,4,3,14,6
2016,0,147,3,14,6
2016,0,160,1,2,5
2016,-9,95,3,14,6
2016,1,95,3,19,6
2016,1,92,3,3,6
2016,1,92,7,8,8
2016,1,92,7,8,8
2016,0,137,1,22,5
2016,1,200,3,7,6
2016,-9,173,9,4,13
2016,0,4,6,4,13
2016,0,92,1,2,9
2016,0,45,3,4,6
2016,1,228,3,14,6
2016,0,228,3,4,6
2016,1,60,3,3,6
2016,0,60,2,4,5
2016,1,4,3,14,6
2016,0,95,3,14,6
2016,-9,95,3,4,6
2016,-9,95,3,14,6
2016,0,95,3,14,6
2016,-9,95,3,14,6
2016,-9,95,3,17,6
2016,0,95,3,4,6
2016,-9,155,2,4,5
2016,0,92,6,3,13
2016,0,209,9,4,13
2016,0,92,6,14,5
2016,-9,4,1,2,5
2016,1,205,7,2,8
2016,1,205,7,2,8
2016,0,160,1,2,5
2016,0,147,3,21,6
2016,0,92,6,14,5
2016,0,153,2,8,5
2016,1,229,2,14,9
2016,1,92,7,3,8
2016,0,167,3,19,6
2016,-9,4,9,14,13
2016,-9,4,9,14,13
2016,-9,4,9,14,13
2016,-9,4,9,14,13
2016,-9,4,9,14,13
2016,1,1004,6,3,5
2016,1,92,7,14,8
2016,-9,95,3,14,6
2016,-9,95,3,1,6
2016,0,95,3,14,6
2016,0,95,3,14,6
2016,0,95,3,14,6
2016,0,95,3,14,6
2016,0,95,6,3,13
2016,1,4,3,14,6
2016,-9,153,3,4,6
2016,-9,4,3,4,6
2016,1,4,3,3,6
2016,1,93,3,1,6
2016,1,228,3,21,6
2016,0,147,3,20,6
2016,0,153,2,4,5
2016,1,182,3,4,6
2016,0,4,3,14,6
2016,1,60,3,3,6
2016,0,76,3,2,6
2016,1,4,6,14,13
2016,0,228,2,14,5
2016,0,182,9,14,13
2016,0,95,1,2,13
2016,0,60,6,14,13
2016,0,153,3,20,6
2016,0,92,2,3,5
2016,0,60,2,4,5
2016,0,45,6,8,5
2016,1,92,3,2,6
2016,1,205,3,1,6
2016,0,205,2,4,5
2016,1,205,3,1,6
2016,1,205,3,1,6
2016,0,205,2,4,5
2016,1,205,7,21,5
2016,-9,205,3,20,6
2016,0,205,2,3,5
2016,1,205,7,21,5
2016,0,113,6,2,5
2016,0,153,2,3,5
2016,-9,228,3,2,6
2016,0,182,2,14,5
2016,-9,182,2,4,5
2016,1,182,3,4,6
2016,0,95,3,14,6
2016,0,95,6,14,9
2016,0,95,3,14,6
2016,1,153,3,14,6
2016,0,137,1,22,5
2016,0,153,3,20,6
2016,0,153,2,17,5
2016,0,95,3,3,6
2016,0,95,6,14,13
2016,1,147,3,21,6
2016,-9,205,3,13,6
2016,-9,205,3,20,6
2016,-9,205,3,2,6
2016,1,205,3,21,6
2016,1,205,3,21,6
2016,1,205,3,21,6
2016,1,205,3,21,6
2016,0,153,2,15,5
2016,0,195,6,14,13
2016,0,195,6,14,13
2016,0,153,2,4,5
2016,1,205,3,21,6
2016,1,205,7,21,5
2016,1,205,7,21,5
2016,1,95,3,8,6
2016,-9,95,3,1,6
2016,-9,95,3,1,6
2016,0,95,3,17,6
2016,-9,95,3,1,6
2016,0,95,3,14,6
2016,1,95,3,14,6
2016,1,228,3,4,6
2016,-9,95,3,1,6
2016,1,4,3,14,6
2016,0,60,6,14,5
2016,1,200,3,14,6
2016,1,200,3,14,6
2016,1,200,3,14,6
2016,1,200,3,14,6
2016,1,200,3,14,6
2016,0,95,3,4,6
2016,1,200,3,4,6
2016,-9,200,3,14,6
2016,-9,200,3,4,6
2016,1,92,3,3,6
2016,0,155,2,4,9
2016,-9,155,2,4,5
2016,0,95,3,14,6
2016,1,95,3,1,6
2016,1,95,3,1,6
2016,0,95,6,4,13
2016,0,95,6,14,13
2016,1,138,3,1,6
2016,0,147,3,4,6
2016,0,147,3,4,6
2016,1,92,7,8,8
2016,1,92,7,8,8
2016,1,92,7,8,8
2016,-9,4,3,14,6
2016,1,19,7,15,8
2016,1,205,7,19,8
2016,-9,205,3,20,6
